unit_id,dtime,fetch_time,bytes_total,bytes_sec
3880637,2021-01-07 05:06:59,3168220,4212787,1329701
3880637,2021-01-07 07:07:03,3193677,4212004,1318857
3880637,2021-01-07 09:06:27,3186875,4213134,1322026
3880637,2021-01-07 11:06:29,3211955,4212929,1311640
3880637,2021-01-07 13:06:37,3178567,4214472,1325903
3880637,2021-01-07 15:06:29,3455611,4213934,1219446
3880637,2021-01-07 17:06:32,3195777,4213805,1318554
3880637,2021-01-07 21:06:44,3181795,4213338,1324201
3880637,2021-01-07 23:07:22,3192383,4213959,1320004
3880637,2021-01-08 01:06:49,3148846,4212306,1337730
3880637,2021-01-08 03:06:37,3159350,4213341,1333610
3880637,2021-01-08 05:07:03,3206856,4210390,1312933
3880637,2021-01-08 07:07:03,3150383,4210725,1336575
3880637,2021-01-08 09:06:27,3165357,4211646,1330543
3880637,2021-01-08 11:06:27,3227184,4212382,1305281
3880637,2021-01-08 13:07:41,3161639,4214850,1333121
3880637,2021-01-08 15:06:27,3174953,4216737,1328125
3880637,2021-01-08 17:06:27,3189479,4214954,1321518
3880637,2021-01-08 19:06:32,3184673,4212139,1322628
3880637,2021-01-08 21:07:12,3220549,4222571,1311133
3880637,2021-01-08 23:06:37,3187847,4223712,1324941
3880637,2021-01-09 01:06:52,3185716,4222001,1325291
3880637,2021-01-09 03:06:32,3189580,4222463,1323830
3880637,2021-01-09 07:07:03,3203012,4222653,1318338
3880637,2021-01-09 09:06:27,3456795,4222428,1221486
3880637,2021-01-09 11:06:27,3186925,4222640,1324988
3880637,2021-01-09 13:06:27,3170077,4221820,1331772
3880637,2021-01-09 15:06:27,3171991,4222269,1331110
3880637,2021-01-09 17:06:27,3179129,4220960,1327709
3880637,2021-01-09 19:06:27,3199975,4222859,1319653
3880637,2021-01-09 21:06:28,3190366,4222711,1323581
3880637,2021-01-09 23:06:27,3212750,4222711,1314360
3880637,2021-01-10 01:06:27,3208945,4219869,1315033
3880637,2021-01-10 03:06:27,3190083,4219812,1322790
3880637,2021-01-10 05:06:27,3163599,4219822,1333867
3880637,2021-01-10 07:06:27,3239268,4219360,1302565
3880637,2021-01-10 09:06:42,3441672,4219039,1225868
3880637,2021-01-10 11:06:27,3156990,4220600,1336906
3880637,2021-01-10 13:07:43,3424026,4221856,1233009
3880637,2021-01-10 15:06:27,3198995,4222093,1319818
3880637,2021-01-10 17:06:34,3188511,4222528,1324294
3880637,2021-01-10 21:06:58,3207521,4222593,1316466
3880637,2021-01-11 05:06:48,3184189,4223635,1326439
3880637,2021-01-11 07:06:52,3202609,4223357,1318723
3880637,2021-01-11 09:06:27,3200657,4223576,1319596
3880637,2021-01-11 11:06:27,3178211,4223445,1328874
3880637,2021-01-11 13:07:42,3227922,4225762,1309127
3880637,2021-01-11 15:06:28,3168629,4225833,1333647
3880637,2021-01-11 17:06:32,3195575,4225166,1322192
3880637,2021-01-11 19:07:13,3183377,4224842,1327157
3880637,2021-01-11 23:07:19,3238255,4220915,1303453
3880637,2021-01-12 05:07:03,3210824,4219925,1314281
3880637,2021-01-12 07:06:53,3241532,4221515,1302320
3880637,2021-01-12 09:06:28,3263049,4222137,1293923
3880637,2021-01-12 11:06:29,3427687,4222855,1231983
3880637,2021-01-12 13:07:41,3203264,4225857,1319234
3880637,2021-01-12 15:06:28,3205908,4224798,1317816
3880637,2021-01-12 17:07:13,3179804,4225371,1328814
3880637,2021-01-12 19:07:02,3180549,4224251,1328151
3880637,2021-01-12 21:07:53,3158148,4223300,1337271
3880637,2021-01-12 23:07:12,3186534,4223061,1325283
3880637,2021-01-13 01:07:05,3226279,4221942,1308610
3880637,2021-01-13 03:06:58,3160617,4223019,1336137
3880637,2021-01-13 05:08:06,3169897,4223638,1332421
3880637,2021-01-13 07:07:08,3198014,4222685,1320408
3880637,2021-01-13 09:06:27,3179435,4223884,1328501
3880637,2021-01-13 11:06:27,3224676,4226627,1310713
3880637,2021-01-13 13:07:41,3167643,4229713,1335287
3880637,2021-01-13 15:06:29,3383458,4366345,1290497
3880637,2021-01-13 17:06:27,3289703,4362057,1325972
3880637,2021-01-13 19:06:28,3349817,4360470,1301703
3880637,2021-01-13 21:07:41,3320348,4359876,1313078
3880637,2021-01-13 23:06:27,3279767,4358399,1328874
3880637,2021-01-14 01:06:28,3190781,4220474,1322708
3880637,2021-01-14 03:06:27,3221899,4219597,1309661
3880637,2021-01-14 05:06:26,3187610,4222389,1324625
3880637,2021-01-14 07:06:28,3152374,4223061,1339644
3880637,2021-01-14 09:06:32,3184889,4223532,1326115
3880637,2021-01-14 11:06:32,3630357,4226430,1164191
3880637,2021-01-14 13:06:27,3160706,4229450,1338134
3880637,2021-01-14 15:07:09,3205112,4226572,1318697
3880637,2021-01-14 17:06:32,3189398,4226375,1325132
3880637,2021-01-14 21:07:07,3169744,4227639,1333747
3880637,2021-01-14 23:07:08,3170672,4224093,1332239
3880637,2021-01-15 05:07:11,3200747,4225460,1320148
3880637,2021-01-15 07:06:37,3183755,4226324,1327465
3880637,2021-01-15 09:06:27,3179338,4227421,1329654
3880637,2021-01-15 11:06:27,3175802,4225429,1330507
3880637,2021-01-15 13:06:28,3218796,4251459,1320822
3880637,2021-01-15 15:06:27,3187645,4252819,1334157
3880637,2021-01-15 17:06:33,3253746,4252863,1307066
3880637,2021-01-15 19:06:50,3189285,4251316,1332999
3880637,2021-01-15 21:06:48,3209914,4250224,1324092
3880637,2021-01-15 23:06:50,3197982,4248964,1328639
3880637,2021-01-16 01:07:03,3173164,4248709,1338950
3880637,2021-01-16 03:07:03,3195967,4248477,1329324
3880637,2021-01-16 07:06:32,3451132,4248499,1231045
3880637,2021-01-16 09:06:27,3203911,4248740,1326110
3880637,2021-01-16 11:06:27,3432558,4247933,1237541
3880637,2021-01-16 13:06:27,3215937,4249078,1321256
3880637,2021-01-16 15:06:27,3236941,4249171,1312711
3880637,2021-01-16 17:06:27,3259567,4247989,1303237
3880637,2021-01-16 23:07:03,3203079,4248637,1326422
3880637,2021-01-17 01:07:03,3210403,4248920,1323484
3880637,2021-01-17 03:06:53,3210483,4249109,1323510
3880637,2021-01-17 05:07:18,3209714,4249109,1323827
3880637,2021-01-17 07:06:37,3175704,4249064,1337991
3880637,2021-01-17 09:06:38,3207685,4248315,1324417
3880637,2021-01-17 11:06:27,3260144,4248641,1303206
3880637,2021-01-17 13:07:42,3181430,4249349,1335672
3880637,2021-01-17 15:06:27,3209749,4248913,1323752
3880637,2021-01-17 17:06:26,3184471,4248230,1334045
3880637,2021-01-17 19:06:27,3210486,4247653,1323056
3880637,2021-01-17 21:06:28,3230994,4247595,1314640
3880637,2021-01-17 23:06:27,3212091,4247859,1322459
3880637,2021-01-18 01:06:28,3243151,4248115,1309872
3880637,2021-01-18 03:06:27,3185232,4249742,1334201
3880637,2021-01-18 09:07:08,3189619,4252909,1333359
3880637,2021-01-18 11:06:27,3252412,4253821,1307897
3880637,2021-01-18 13:06:37,3197631,4253130,1330087
3880637,2021-01-18 15:06:27,3234064,4252819,1315007
3880637,2021-01-18 17:06:32,3189191,4253478,1333716
3880637,2021-01-18 19:06:47,3194584,4252569,1331180
3880637,2021-01-18 21:06:28,3230381,4252170,1316306
3880637,2021-01-18 23:06:27,3241894,4252282,1311665
3880637,2021-01-19 01:06:43,3217202,4251650,1321536
3880637,2021-01-19 05:07:41,3197654,4251697,1329630
3880637,2021-01-19 07:06:27,3241708,4253936,1312251
3880637,2021-01-19 09:06:27,3231726,4254941,1316615
3880637,2021-01-19 11:06:29,3202433,4255346,1328785
3880637,2021-01-19 13:07:41,3199813,4253394,1329263
3880637,2021-01-19 15:06:27,3169158,4253615,1342190
3880637,2021-01-19 17:06:32,3210858,4257429,1325947
3880637,2021-01-19 21:07:47,3234685,4251408,1314319
3880637,2021-01-19 23:06:27,3215900,4250447,1321697
3880637,2021-01-20 01:06:28,3222453,4250595,1319055
3880637,2021-01-20 03:06:27,3227900,4250299,1316738
3880637,2021-01-20 05:07:42,3201657,4249963,1327426
3880637,2021-01-20 07:06:28,3184046,4249905,1334749
3880637,2021-01-20 09:06:42,3203890,4250707,1326733
3880637,2021-01-20 11:06:28,3323761,4385082,1319313
3880637,2021-01-20 13:07:41,3352749,4387343,1308580
3880637,2021-01-20 15:06:27,3320901,4387358,1321134
3880637,2021-01-20 17:06:27,3332406,4387273,1316548
3880637,2021-01-20 19:07:03,3227479,4250131,1316857
3880637,2021-01-20 21:06:27,3320484,4390752,1322322
3880637,2021-01-20 23:06:29,3305571,4389349,1327864
3880637,2021-01-21 01:06:27,3301569,4389788,1329606
3880637,2021-01-21 07:06:27,3205803,4249765,1325647
3880637,2021-01-21 11:06:29,3212233,4248304,1322539
3880637,2021-01-21 13:06:27,3179099,4250565,1337034
3880637,2021-01-21 15:06:32,3260061,4226057,1296312
3880637,2021-01-21 17:06:32,3185628,4225789,1326516
3880637,2021-01-21 19:06:27,3200217,4225284,1320311
3880637,2021-01-21 21:06:27,3164763,4225842,1335279
3880637,2021-01-21 23:06:32,3230557,4224865,1307782
3880637,2021-01-22 01:06:27,3195575,4225518,1322302
3880637,2021-01-22 03:06:29,3214961,4225255,1314247
3880637,2021-01-22 05:08:02,3183344,4224357,1327018
3880637,2021-01-22 07:06:27,3188722,4225490,1325135
3880637,2021-01-22 09:06:53,3461452,4224455,1220428
3880637,2021-01-22 11:06:27,3188553,4228330,1326096
3880637,2021-01-22 13:07:41,3199565,4227940,1321410
3880637,2021-01-22 15:06:34,3200909,4228070,1320896
3880637,2021-01-22 17:06:27,3220908,4228059,1312691
3880637,2021-01-22 19:06:28,3169869,4225354,1332974
3880637,2021-01-22 21:06:27,3235024,4226005,1306328
3880637,2021-01-22 23:06:28,3221643,4225438,1311578
3880637,2021-01-23 01:06:27,3155406,4225387,1339094
3880637,2021-01-23 03:06:28,3184620,4224464,1326520
3880637,2021-01-23 05:07:43,3452943,4224848,1223549
3880637,2021-01-23 07:06:28,3183766,4224849,1326997
3880637,2021-01-23 09:06:43,3172693,4225260,1331758
3880637,2021-01-23 11:06:27,3462255,4225835,1220544
3880637,2021-01-23 13:06:27,3171195,4225047,1332320
3880637,2021-01-23 15:06:27,3203035,4223856,1318704
3880637,2021-01-23 17:06:48,4843441,4223831,872072
3880637,2021-01-23 19:06:27,3179073,4223503,1328532
3880637,2021-01-23 21:06:27,3141804,4223503,1344292
3880637,2021-01-23 23:06:27,3211756,4223503,1315013
3880637,2021-01-24 01:06:29,3199485,4222463,1319732
3880637,2021-01-24 03:06:32,3202708,4222059,1318277
3880637,2021-01-24 05:06:27,3196638,4222413,1320891
3880637,2021-01-24 07:06:27,3192457,4222119,1322529
3880637,2021-01-24 09:06:38,3462692,4222111,1219314
3880637,2021-01-24 11:06:27,3187584,4220653,1324091
3880637,2021-01-24 13:07:58,3214482,4222846,1313694
3880637,2021-01-24 15:07:27,3201643,4223056,1319027
3880637,2021-01-24 17:06:57,3219045,4226979,1313115
3880637,2021-01-24 21:08:51,3189977,4227036,1325099
3880637,2021-01-24 23:07:24,3186386,4227280,1326669
3880637,2021-01-25 03:07:14,3218650,4222098,1311760
3880637,2021-01-25 07:06:48,3304865,4224107,1278148
3880637,2021-01-25 09:06:41,3452144,4225263,1223953
3880637,2021-01-25 11:06:34,3441791,4225827,1227798
3880637,2021-01-25 13:07:44,3451006,4225327,1224375
3880637,2021-01-25 15:06:29,3222890,4225292,1311025
3880637,2021-01-25 17:06:28,3176064,4226410,1330706
3880637,2021-01-25 21:07:12,3209361,4225722,1316686
3880637,2021-01-26 05:08:50,3219619,4226163,1312628
3880637,2021-01-26 09:06:36,3435118,4226811,1230470
3880637,2021-01-26 11:06:45,3211161,4227464,1316490
3880637,2021-01-26 13:06:49,3225736,4226956,1310384
3880637,2021-01-26 15:06:28,3405812,4229021,1241707
3880637,2021-01-26 17:06:31,3409104,4225990,1239618
3880637,2021-01-26 19:06:44,3442893,4226708,1227661
3880637,2021-01-26 21:06:29,3167983,4228359,1334716
3880637,2021-01-26 23:06:28,3170109,4228034,1333718
3880637,2021-01-27 01:06:29,3434166,4226478,1230714
3880637,2021-01-27 03:06:27,3454275,4226604,1223586
3880637,2021-01-27 05:06:30,3194823,4225603,1322640
3880637,2021-01-27 07:06:27,3488395,4228134,1212057
3880637,2021-01-27 09:06:29,3148704,4227794,1342709
3880637,2021-01-27 11:07:00,3435242,4228023,1230778
3880637,2021-01-27 13:07:20,3425844,4226045,1233577
3880637,2021-01-27 15:07:09,3433206,4225158,1230674
3880637,2021-01-27 17:06:35,3222560,4225589,1311252
3880637,2021-01-27 21:07:15,3478612,4226339,1214949
3880637,2021-01-28 03:06:59,3487308,4225792,1211763
3880637,2021-01-28 07:07:04,3207247,4224364,1317130
3880637,2021-01-28 11:06:40,3213218,4224500,1314725
3880637,2021-01-28 13:08:04,3464186,4224425,1219456
3880637,2021-01-28 15:06:40,3457972,4224216,1221587
3880637,2021-01-28 17:06:45,3214529,4226020,1314662
3880637,2021-01-28 19:06:29,3351472,4223556,1260209
3880637,2021-01-28 21:07:43,3193727,4224857,1322861
3880637,2021-01-28 23:06:29,3504265,4224617,1205564
3880637,2021-01-29 01:06:29,3219634,4223404,1311765
3880637,2021-01-29 03:06:29,3449423,4222619,1224152
3880637,2021-01-29 05:07:43,3227167,4223687,1308790
3880637,2021-01-29 07:06:32,3310041,4223302,1275906
3880637,2021-01-29 09:06:39,3446585,4223402,1225387
3880637,2021-01-29 11:06:41,3460558,4225055,1220917
3880637,2021-01-29 13:06:33,3177089,4226555,1330323
3880637,2021-01-29 15:06:29,3182316,4226091,1327992
3880637,2021-01-29 17:06:29,3319961,4228013,1273512
3880637,2021-01-29 19:06:40,3175998,4225603,1330480
3880637,2021-01-29 21:06:36,3307617,4226780,1277892
3880637,2021-01-29 23:06:31,3446571,4224888,1225823
3880637,2021-01-30 01:06:30,3454079,4225868,1223442
3880637,2021-01-30 03:06:27,3177869,4220084,1327960
3880637,2021-01-30 05:06:30,3462339,4220084,1218853
3880637,2021-01-30 07:06:27,3436019,4220270,1228244
3880637,2021-01-30 11:07:06,3429356,4222886,1231393
3880637,2021-01-30 15:06:30,3455657,4223622,1222234
3880637,2021-01-30 17:07:09,3218371,4223429,1312287
3880637,2021-01-30 19:06:46,3187815,4223760,1324970
3880637,2021-01-30 21:08:28,3485075,4223760,1211956
3880637,2021-01-30 23:07:14,3438689,4223650,1228273
3880637,2021-01-31 01:06:28,3159511,4223270,1336684
3880637,2021-01-31 03:06:30,3184539,4223127,1326134
3880637,2021-01-31 05:06:27,3762683,4223127,1122371
3880637,2021-01-31 07:06:29,3478503,4221977,1213733
3880637,2021-01-31 09:06:56,3462298,4221739,1219345
3880637,2021-01-31 11:06:59,3148429,4223581,1341488
3880637,2021-01-31 13:07:08,3430503,4221852,1230680
3880637,2021-01-31 19:06:54,3179787,4221294,1327539
3880637,2021-01-31 21:06:49,3323883,4220804,1269841
3880637,2021-01-31 23:06:44,3253551,4220804,1297291
