unit_id,dtime,fetch_time,bytes_total,bytes_sec
25886677,2021-01-08 09:58:42,1325846,4211521,3176478
25886677,2021-01-08 11:57:29,1367469,4213383,3081154
25886677,2021-01-08 13:59:36,30001475,0,0
25886677,2021-01-08 15:59:48,30009791,0,0
25886677,2021-01-08 18:00:48,30005570,0,0
25886677,2021-01-08 19:59:36,30011433,0,0
25886677,2021-01-08 21:59:52,30005757,0,0
25886677,2021-01-08 23:59:33,30002872,0,0
25886677,2021-01-09 02:01:32,32024543,0,0
25886677,2021-01-09 03:59:34,30009355,0,0
25886677,2021-01-09 05:59:42,30002950,0,0
25886677,2021-01-09 07:59:53,30002478,0,0
25886677,2021-01-09 10:00:48,30004522,0,0
25886677,2021-01-09 11:59:53,30002539,0,0
25886677,2021-01-09 13:59:34,30005421,0,0
25886677,2021-01-09 15:59:33,30009622,0,0
25886677,2021-01-09 17:59:34,30009971,0,0
25886677,2021-01-09 19:59:34,30009008,0,0
25886677,2021-01-09 21:59:36,30001862,0,0
25886677,2021-01-09 23:59:53,30002869,0,0
25886677,2021-01-10 02:00:48,30010178,0,0
25886677,2021-01-10 03:59:31,30003443,0,0
25886677,2021-01-10 05:59:52,30007218,0,0
25886677,2021-01-10 07:59:33,30006155,0,0
25886677,2021-01-10 09:59:32,30007990,0,0
25886677,2021-01-10 11:59:36,30009248,0,0
25886677,2021-01-10 13:59:33,30001060,0,0
25886677,2021-01-10 15:59:45,30003475,0,0
25886677,2021-01-10 18:01:02,30010581,0,0
25886677,2021-01-10 19:59:51,30004795,0,0
25886677,2021-01-10 21:59:40,30010865,0,0
25886677,2021-01-10 23:59:51,30010017,0,0
25886677,2021-01-11 02:00:48,30000583,0,0
25886677,2021-01-11 03:59:42,30004370,0,0
25886677,2021-01-11 05:59:32,30009777,0,0
25886677,2021-01-11 07:59:33,30001793,0,0
25886677,2021-01-11 09:59:33,30010103,0,0
25886677,2021-01-11 11:59:49,30010427,0,0
25886677,2021-01-11 13:59:33,30003283,0,0
25886677,2021-01-11 15:59:52,30004772,0,0
25886677,2021-01-11 18:00:46,30002795,0,0
25886677,2021-01-11 19:59:37,30000768,0,0
25886677,2021-01-11 21:59:33,30009483,0,0
25886677,2021-01-11 23:59:51,30009772,0,0
25886677,2021-01-12 02:00:49,30005795,0,0
25886677,2021-01-12 03:59:38,30010383,0,0
25886677,2021-01-12 05:59:04,18204750,0,0
25886677,2021-01-12 07:59:34,30010514,0,0
25886677,2021-01-12 09:59:34,30006461,0,0
25886677,2021-01-12 11:59:33,30003430,0,0
25886677,2021-01-12 13:59:40,30010563,0,0
25886677,2021-01-12 15:59:59,30006015,0,0
25886677,2021-01-12 17:59:32,30000534,0,0
25886677,2021-01-12 19:59:37,30005307,0,0
25886677,2021-01-12 21:59:34,30002600,0,0
25886677,2021-01-13 00:04:26,18223280,0,0
25886677,2021-01-13 02:07:31,20090359,0,0
25886677,2021-01-13 04:03:39,17416578,0,0
25886677,2021-01-13 05:59:37,30008140,0,0
25886677,2021-01-13 07:59:34,30000736,0,0
25886677,2021-01-13 09:59:35,30008631,0,0
25886677,2021-01-13 11:59:31,30001876,0,0
25886677,2021-01-13 13:59:44,30006925,0,0
25886677,2021-01-13 15:59:39,30011422,0,0
25886677,2021-01-13 18:00:46,30008498,0,0
25886677,2021-01-13 19:59:35,30009306,0,0
25886677,2021-01-13 21:59:52,30002124,0,0
25886677,2021-01-13 23:59:35,30009192,0,0
25886677,2021-01-14 02:13:07,30010509,0,0
25886677,2021-01-14 04:03:46,17922713,0,0
25886677,2021-01-14 05:59:33,30001772,0,0
25886677,2021-01-14 07:59:52,30000963,0,0
25886677,2021-01-14 09:59:34,30008544,0,0
25886677,2021-01-14 11:59:34,30009869,0,0
25886677,2021-01-14 13:59:54,30001289,0,0
25886677,2021-01-14 15:59:31,30009844,0,0
25886677,2021-01-14 18:00:55,30009678,0,0
25886677,2021-01-14 19:59:26,30007589,0,0
25886677,2021-01-14 21:59:06,30004748,0,0
25886677,2021-01-15 00:03:07,30006681,0,0
25886677,2021-01-15 02:01:14,30005801,0,0
25886677,2021-01-15 04:01:22,18678677,0,0
25886677,2021-01-15 05:59:31,30009940,0,0
25886677,2021-01-15 07:59:12,30005124,0,0
25886677,2021-01-15 10:01:19,30002283,0,0
25886677,2021-01-15 11:59:03,30010774,0,0
25886677,2021-01-15 13:58:59,21471347,0,0
25886677,2021-01-15 16:00:00,30004860,0,0
25886677,2021-01-15 18:01:18,30001429,0,0
25886677,2021-01-15 19:58:58,30002236,0,0
25886677,2021-01-15 21:58:56,30007338,0,0
25886677,2021-01-15 23:59:11,30002243,0,0
25886677,2021-01-16 02:01:20,30000456,0,0
25886677,2021-01-16 04:03:41,30001437,0,0
25886677,2021-01-16 05:59:16,21519777,0,0
25886677,2021-01-16 07:59:11,30008404,0,0
25886677,2021-01-16 09:59:11,30010754,0,0
25886677,2021-01-16 11:59:06,30007097,0,0
25886677,2021-01-16 13:59:42,30010556,0,0
25886677,2021-01-16 15:59:12,30009726,0,0
25886677,2021-01-16 18:02:02,30004039,0,0
25886677,2021-01-16 19:59:50,30002950,0,0
25886677,2021-01-16 21:59:27,30010382,0,0
25886677,2021-01-17 00:03:05,30009718,0,0
25886677,2021-01-17 02:00:26,30002919,0,0
25886677,2021-01-17 04:01:01,18281255,0,0
25886677,2021-01-17 05:59:26,21073687,0,0
25886677,2021-01-17 07:58:58,30003988,0,0
25886677,2021-01-17 10:01:00,30000921,0,0
25886677,2021-01-17 11:59:32,30010831,0,0
25886677,2021-01-17 13:59:30,30009905,0,0
25886677,2021-01-17 15:59:34,30009859,0,0
25886677,2021-01-17 18:01:44,30010992,0,0
25886677,2021-01-17 19:59:10,30007801,0,0
25886677,2021-01-17 21:59:57,30008868,0,0
25886677,2021-01-17 23:59:25,30008911,0,0
25886677,2021-01-18 02:04:55,30005294,0,0
25886677,2021-01-18 04:02:53,16738561,0,0
25886677,2021-01-18 05:59:47,30010339,0,0
25886677,2021-01-18 07:59:41,30001648,0,0
25886677,2021-01-18 10:02:00,30000845,0,0
25886677,2021-01-18 12:00:05,30009513,0,0
25886677,2021-01-18 13:59:31,30011835,0,0
25886677,2021-01-18 15:59:31,30010493,0,0
25886677,2021-01-18 17:59:43,30007089,0,0
25886677,2021-01-18 19:59:05,30005450,0,0
25886677,2021-01-18 21:59:36,30010085,0,0
25886677,2021-01-19 00:04:18,20148263,0,0
