6538778 4941608
13357708 4939672
20180240 5354936
26474956 5053064
33144134 5186064
39642658 4494968
47138703 4883344
54037927 5232504
60476775 5270952
66868659 5399624
73108249 5266552
79499742 4914152
86351505 5231608
92788259 5060464
99442697 4930328
106272068 4975488
113039138 4648936
120276714 4951360
127072681 5013384
133785819 5014968
140496830 4865856
147413506 5404504
153644280 5261328
160045626 4711168
167190048 5116608
173765794 4624936
181043245 5312744
187378153 5293056
193739343 5126768
200305061 5047608
206973580 4948000
213777597 4975872
220543502 5370256
226812767 5383160
233066707 4940512
239882973 5308976
246228179 4809168
253234652 4874248
260149970 5161880
266680351 5025616
273388872 5339208
279698985 5050920
286368916 5074016
293008184 4788576
300046399 5040416
306732958 4737256
313848591 5128328
320420663 4935040
327249136 4855720
334190037 5366352
340468582 5224296
346923589 5275200
353313102 5071600
359957460 4687432
367144441 5424912
373350064 5102792
379947409 5444856
386131662 4564720
393508918 5135376
400067111 5070352
406711534 5016664
413430290 5379264
419697242 5063648
426350201 4687232
433766867 5087976
440388268 5114288
446977366 5240360
453408658 5064992
460061383 4591424
467402258 5139992
473959798 5179272
480469541 5247144
486893365 4910128
493758846 5025992
500469146 4976072
507242901 4955728
514045467 4891080
520935240 5358344
527225748 5066920
533873391 4572056
541241137 4942584
548058045 5356528
554349254 5432816
560555752 4958416
567355389 5361544
573646816 5017328
580362954 5308000
586727036 5173280
593258614 5360448
599559576 5201560
606054074 4625304
613357229 5413864
619596988 5047096
626290471 4975736
633079631 4721920
640232339 4989712
647001889 5024792
653722098 4750704
660833225 5120088
667431089 4693344
674628872 5383448
680899748 5009328
687638865 5290664
694019640 5367744
700308098 5288240
706690618 4648944
713953505 5065592
720620463 5364648
726916632 5172984
733446754 5208736
739932147 5287048
746321479 5367936
752614537 5348048
758931285 5349272
765246583 5410800
771490063 4997336
778251034 5048944
784943236 5041952
791644805 5034248
798360020 4954864
805182938 5226216
811650585 5309552
818016231 5081984
824662622 5008544
831404557 5016720
838137364 5296288
844513622 5015152
851245099 5214184
857722070 5184328
864237300 5204944
870727828 5430696
876952970 4967576
883756759 5016168
890495560 5028144
897216528 5217152
903692547 5367128
909985582 5237664
916435806 5011272
923178426 4795080
930223450 5212640
936706764 4469024
944272840 4758344
951384865 4987728
958389182 4893136
965520895 4752864
972860411 4616816
980412973 4943672
987465866 5115328
994065003 5359616
1000367520 4757472
1007468867 5059232
1014147395 5136264
1020731404 5267432
1027154948 5096336
1033789630 5072064
1040456127 5260712
1046879728 5061992
1053556088 5410392
1059803998 4439440
1067421997 5071128
1074088981 4958960
1080950124 4804376
1088033209 4845560
1095052113 5237064
1101544641 5095120
1108216042 5082696
1114903373 5090968
1121579465 4878968
1128546965 5166600
1135125680 4785624
1142227790 5064248
1148940211 4927216
1155839152 5235472
1162330246 3066168
1173413749 5068064
1180119249 5084000
1186804746 5295672
1193223447 4317304
1201097081 5093152
1207771305 5069544
1214476543 4711472
1221690100 4789928
1228786055 5302816
1235196755 5362368
1241535608 5257488
1247999605 5317544
1254389994 5262280
1260847812 5400528
1267141182 5323056
1273528101 5136224
1280147341 5345672
1286507457 5348920
1292868165 5261544
1299336312 4675040
1306614325 5353496
1312969525 5429600
1319235289 4914000
1326157977 5283792
1332595244 4955776
1339459364 4714080
1346674677 5330720
1353058708 5417448
1359343437 5118520
1365994335 5350128
1372354360 4994888
1379167100 5178392
1385746763 5466176
1391973701 5380104
1398293938 5096544
1404966049 5328528
1411346737 5337232
1417716934 5470024
1423933236 4626472
1431516755 4493264
1439328161 4954032
1446413044 4886760
1453593971 5265728
1460051017 4681104
1467554767 4904040
1474714390 4807408
1482019451 4872472
1489223422 4978496
1496059142 4713360
1503272277 4910872
1510191716 4882856
1517152065 5204632
1523685845 5002800
1530443245 5244856
1536888849 5010760
1543635817 5096992
1550267572 5365336
1556565622 4782704
1563632844 5218664
1570107602 4780536
1577183248 5288936
1583577770 4704048
1590768290 4959136
1597588922 5088432
1604232611 5118112
1610837293 5158384
1617390326 5013328
1624132302 4792440
1631184861 4925456
1638047592 5051944
1644737909 4771480
1651821735 3711032
1660927244 5010472
1667671245 5019032
1674403215 5284792
1680796658 4770872
1687878805 5300496
1694251732 4844440
1701223940 5101880
1707844891 5308992
1714207099 5359240
1720509645 4445288
1728105366 5111008
1734715491 4855000
1741678077 5203528
1748176712 5225584
1754648002 5158264
1761203744 5252632
1767642080 5133520
1774225094 5373592
1780514006 5027360
1787231933 5044248
1793926030 5361920
1800228403 5004088
1806983295 4883672
1813905635 5142712
1820478312 5145880
1827047217 5352536
1833362377 5344144
1839688130 5267040
1846103560 5471248
1852283302 4712312
1859458567 5323824
1865810100 4881648
1872738026 5267792
1879157297 5191192
1885674513 3018224
1896875450 5246952
1903319880 4874088
1910259487 5058160
1916944094 4838216
1923931991 4980824
1930722682 4973296
1937523471 5112824
1944139946 4766688
1951232566 5094064
1957867983 5294824
1964252462 4715040
1971422153 5217856
1977901953 5045120
1984601230 5371448
1990893285 5415624
