unit_id,count,avg_bw,std_bw
5794,213,4.87478903286385,0.3181764854628547
5820,360,4.183857066666667,0.3727999747609828
5822,368,4.625458934782609,0.7036227952403923
5831,359,4.899212835654596,0.22267608687594517
5836,307,5.034364221498371,0.24066298359096483
5844,358,4.5807207150838,0.3883499395879053
5851,371,4.253746350404313,0.6186002587272172
5859,301,4.604816903654485,0.3230863962026783
5871,239,2.8805581924686194,0.049940943338365414
5873,275,4.353928930909091,0.8872527142216083
5875,368,5.02591297826087,0.3038365389691138
5906,357,4.963322756302521,0.3048400023685653
5930,361,4.9387784155124645,0.44864675636854473
5940,317,2.0450954195583595,0.0517713106835231
5945,294,4.962726367346939,0.22802641706861035
5952,360,4.697821288888888,0.6180914827157501
5953,164,4.670115073170732,0.33244743789885933
5965,367,4.922667923705722,0.39507037121922306
5968,203,4.7964258128078825,0.44461387228504384
5977,352,4.62877015909091,0.19066462755486543
6007,361,4.9434204099722985,0.2722833919783827
6018,364,4.860324439560439,0.3028093051742727
6027,160,4.8850773499999995,0.26115375979462835
6028,263,4.834800030418251,0.4896305765233876
6047,340,4.661830705882353,0.5509604228069658
6053,330,4.368213115151515,0.9649490134079889
6097,318,4.9721978616352205,0.2491124323710036
6098,330,5.051804557575758,0.3130783784005035
6099,303,5.069602138613861,0.3648696763369341
6101,349,4.704588607449857,0.30548218566514884
6106,296,4.045003297297297,0.33061947158054095
6129,303,4.461550706270627,0.6462997543750378
6139,270,4.82188,0.4206095319345493
6162,363,4.9968130468319565,0.2133355201473928
6167,363,5.036206303030303,0.34809992698767556
6185,360,4.766184288888889,0.45613204260913287
6189,234,4.886647965811966,0.5237074429646599
6196,362,2.641325149171271,0.05367961057696992
6205,293,4.586049201365188,0.7450795263432402
6218,362,4.886058165745856,0.3459542432238749
6241,276,4.747079652173913,0.38000370284296675
6278,314,4.8800820891719745,0.3222809517450644
6285,324,4.896527481481481,0.24497247962162105
6290,338,4.754624094674557,0.2148053876025668
6304,338,4.325269183431952,0.7336184264450573
6314,307,4.656409667752443,0.43723013410472483
6341,317,5.037403230283911,0.2258001466400015
6374,140,4.4439522857142855,0.8417553106639356
6375,276,4.9970629275362315,0.24274179870425405
6401,368,4.964941282608695,0.24587626578706456
6416,325,4.994783507692307,0.31698633392539255
6470,362,4.873500861878453,0.2318139765127327
6496,153,4.221462954248366,1.0897901159670746
6521,350,4.887876777142857,0.234734960495836
6523,285,5.020848785964913,0.2818586948696697
6524,369,4.867263392953929,0.3583320834377628
6525,312,4.738528256410256,0.590516642593867
6536,359,5.066983665738162,0.22041404435735523
6539,353,5.035046980169971,0.2361618413243009
6568,356,4.8896494831460675,0.28957378689856283
6576,372,4.847670086021505,0.35452844982665144
6613,328,4.691213463414635,0.43068248931432873
6620,365,4.70939778630137,0.2342834226247269
6621,348,4.694988666666667,0.3280059539215246
6651,321,4.788301482866043,0.48153919322007854
6655,287,4.9639055331010455,0.22854160404756588
6694,288,4.883483083333333,0.33825695547684886
6701,350,4.95074192,0.2736938850487784
6736,372,4.450872107526882,0.7027498972497683
6737,278,4.57016071942446,0.5371395313104456
6747,168,5.1244284761904755,0.23842915914541526
6770,229,4.910986829694323,0.2230669301585145
6780,358,4.230204357541899,1.0017721445931178
6808,324,2.940744074074074,0.622554891514715
6813,351,4.707450188034188,0.6459958294860854
6830,161,4.966271900621118,0.32795781482500164
6854,122,5.016483672131147,0.20829485116164903
6904,306,4.813575294117647,0.3814537046252486
7017,369,4.87689925203252,0.30914519884718433
7028,307,4.900499543973941,0.33252747094341945
7035,369,4.8103430027100265,0.3942834259989093
7060,195,4.200689312820513,0.7523884745157681
7088,362,4.861118828729282,0.260341198416778
7115,364,4.753465208791209,0.43313272575562367
7126,320,4.85484205,0.3167624857909496
7129,338,4.834918414201184,0.5136587467792744
7148,369,4.641760390243903,0.7472074469719117
7149,339,4.708763162241889,0.5133945680518004
7191,361,4.861703379501384,0.18688311910726002
7192,280,4.7104306,0.41674249370237404
7196,371,5.038287396226416,0.2340545587326766
7198,362,4.715561458563536,0.7738729269935162
7211,256,4.899596125,0.26060250781316324
7244,181,4.590019535911602,0.33697337679823575
7248,328,4.6641427073170725,0.49921360505345846
7262,263,3.7512033460076046,1.0652592452090652
7268,344,4.577868023255814,0.667512345373988
7287,321,5.10763137694704,0.2105923230647559
7289,316,4.69643070886076,0.5860960722581218
7307,369,4.928670222222222,0.4923806955686393
7312,364,2.238338681318681,0.08957370627292588
7346,234,4.915536547008547,0.43729927418483505
7357,298,4.678279973154362,0.6680566458875963
7368,369,4.8775527154471545,0.5195507127737009
7369,343,4.788609655976677,0.20126214928528946
7372,356,5.055976494382023,0.3022840089608529
7377,210,4.932345638095239,0.21420414433095675
7392,344,3.3302575116279067,1.0871314086305148
7400,365,4.966718991780822,0.3250567867832969
7404,319,4.161198394984326,1.1446215535857533
7406,189,4.7951975449735444,0.41891300286181865
7410,352,4.844030931818182,0.5380940546997315
7451,325,4.592130461538462,0.7261737881029918
7466,372,5.067223376344086,0.23155986971094086
7476,367,4.833492076294278,0.343093065599247
7482,339,4.873173215339233,0.29259944774684943
7497,172,5.01034576744186,0.3444998838727573
7515,345,4.589687907246376,0.6033396433733256
7516,371,4.7299506199460915,0.4878178429643298
7523,349,4.969516722063037,0.24298497000144584
7550,358,3.919324290502793,0.16850025139608205
7554,254,4.961277984251969,0.3047787528302954
7564,363,4.863517046831956,0.2981658932633121
7565,338,4.855964071005917,0.5870652406362065
7581,336,4.8143617857142855,0.2594564975410182
7586,368,5.077412260869566,0.3220149877785575
7592,325,4.576286055384616,0.39024400320528724
7611,372,4.595800752688172,0.6585142830115317
7637,330,4.835272824242424,0.2172745898438306
7639,372,4.304947956989247,0.22768422073851036
7674,355,4.628344630985915,0.25265629259365646
7708,116,4.8594473103448275,0.29923079461813157
7711,222,4.912642378378378,0.4858421677375198
7721,324,5.04225550617284,0.22903492382331622
7723,340,4.906197364705882,0.5635918376770002
7731,276,4.908772550724637,0.3204933432820455
7749,360,4.723057311111111,0.3872671072893337
7774,260,4.667403876923077,0.38091753192511757
7778,342,2.597264023391813,0.9373273310453739
7817,365,4.694121512328767,0.25702378295598155
7840,366,4.786924131147541,0.7365710113506728
7842,360,4.904654777777778,0.26903528670994753
7854,301,4.912881727574751,0.23119996398198728
7871,289,3.924682851211073,1.2696340766077532
7885,321,4.927549433021807,0.22784754231720386
7934,345,4.907012150724637,0.2468150161381585
7937,345,5.0067935072463765,0.28745506041062346
7940,359,4.752139543175487,0.24781539487651208
7948,322,4.862144273291926,0.3265398376984223
7978,372,4.913520150537634,0.2338875420650218
7991,293,4.646252341296928,0.7908043663494202
7994,352,4.476034613636363,0.6531323477731069
8031,286,4.748962153846154,0.3099962667964077
8037,358,4.650264893854748,0.3455292770949424
8069,315,4.436233777777778,0.5068807934442664
8071,359,4.744280267409471,0.5449637171659449
8075,347,4.646554005763689,0.7183552310073307
8083,303,4.613278231023102,0.8828527759783029
8084,372,4.992448688172043,0.3365506681677216
8105,368,4.921322043478261,0.24967858024001272
8106,362,4.5652099447513805,0.6779172317612723
8143,371,2.5442189326145552,0.16525498918905238
8144,370,4.739816648648649,0.44343929708354923
8188,301,4.841702139534884,0.27441981684311195
8203,360,4.573438177777778,0.432135494476466
8204,363,4.809422391184573,0.5376115724527798
8210,344,4.647116651162791,0.5025670487758424
8229,333,5.07007975975976,0.2825488281025258
8237,371,2.644973822102426,1.1080526498137073
8247,357,4.758225859943978,0.6631371133667916
8254,338,4.65899798816568,0.29450422563644396
8298,348,4.755804482758621,0.298704702325669
8309,343,4.770060688046647,0.42865364537833267
8325,332,4.925704337349397,0.4650442113649182
8329,324,4.955166345679012,0.30511229774279236
8361,367,5.00627919346049,0.2185484881979264
8375,199,4.476956060301508,0.4642358711683436
8439,334,4.823118658682635,0.44847854200091275
8444,358,4.888161430167598,0.5990268239750405
8449,372,5.021621698924731,0.25039234377975855
8479,310,4.451630038709678,0.7893814333658214
8483,371,4.946938091644205,0.21205751694283145
8493,328,3.6095409268292684,1.3322358989822423
8501,367,4.803790147138964,0.4006345621759746
8530,362,4.670815270718232,0.24448242387523464
8598,267,4.654785677902622,0.6087165757134696
8684,361,2.878113440443213,0.17154932071489395
8687,335,3.8097920238805973,1.2326570312643574
8726,317,4.678104984227129,0.706623462907927
8760,308,4.88161348051948,0.31482073497662316
8776,113,4.738005805309735,0.45593053119620586
8787,341,4.677520187683284,0.5493565402767235
8799,349,2.212424206303725,0.35040732911108174
8801,272,3.6169484705882353,1.4796459067246808
8818,224,4.537133892857143,0.7637508644097168
8830,295,2.464220827118644,0.6921585571719537
8839,370,5.012425881081081,0.3382257935059081
8850,362,4.927643270718232,0.3157654332051992
8860,358,2.6701725139664805,0.12386824918433625
8884,321,4.7031259065420565,0.24001946563477686
8887,360,5.087559044444444,0.20265002517635136
8889,305,5.05572857704918,0.27993315943045854
8898,368,4.554592934782608,0.6998850888221061
8919,278,4.935227769784173,0.38074027978005404
8920,365,4.644495057534247,0.473618314593148
8943,293,4.523789215017064,0.2081500284358885
8962,349,4.810640916905444,0.23664070281983385
8996,309,4.899183042071197,0.3529840837118361
9015,125,4.928125376000001,0.26680575880959234
9019,112,4.116337071428571,0.8163029774292452
9021,364,4.86792610989011,0.20389900678340886
9041,335,5.008482626865672,0.3819911630471428
9062,358,4.9669482681564245,0.4204709930459244
9073,349,4.831825604584528,0.3212174031082047
9116,372,4.885520924731183,0.27573142133719625
9127,359,4.931406462395543,0.431406288516076
9143,316,4.697038430379746,0.6250710439297139
9164,303,4.949655683168317,0.24854508954420115
9189,342,5.007000748538012,0.38974222672423603
9235,102,4.757245882352941,0.49522271781786903
9238,345,4.858962342028986,0.40751803196706904
9241,335,5.0746147104477615,0.2823942059690584
9247,360,4.937054,0.2477760537466257
9268,350,4.709639382857143,0.6386923468571714
9284,361,4.608826238227147,0.35013509311533947
9290,316,4.689064506329114,0.24534743028763512
9298,223,4.666995443946188,0.4755334092481673
9316,359,4.816685325905293,0.4186373180833824
9319,351,4.938695225071226,0.23411915145552467
9330,365,4.825139068493151,0.3707137392548555
9331,324,4.7903598271604935,0.4552171769480498
9341,183,4.775522666666667,0.2732244850750789
9361,332,5.014180722891567,0.2561166387677444
9370,365,4.941533457534246,0.41009089485236677
9377,307,4.967074423452768,0.26819433388577485
9464,336,4.909487095238095,0.27377878029730046
9503,245,4.994713240816327,0.2520893827410863
9516,363,4.056457520661157,0.633092204916953
9541,330,4.910424363636364,0.4180385205330923
9542,352,4.705781909090909,0.3139668167644649
9555,338,4.968171431952663,0.22763294353220523
9566,359,4.9721156323119775,0.31667971261122674
9572,322,4.845109689440994,0.28736816561681244
9585,353,4.859493144475921,0.20929880208883828
9611,302,4.633969562913908,0.9923321940917301
9616,364,3.372300351648352,0.7183418537051095
9632,325,4.595629538461538,1.1353144436335725
9650,334,4.8660327664670655,0.4633350392881542
9661,371,4.600767762803234,0.27955368925854396
9672,190,4.958069305263158,0.2088662691961966
9702,353,4.81284142776204,0.3441044115042447
9723,363,4.670548187327824,0.41632726528467023
9729,210,4.950323542857143,0.24504161146909106
9737,369,4.837257582655827,0.3130429809407493
9760,289,4.755776415224913,0.41028664269649373
9763,372,5.041510580645162,0.2771154500632721
9846,355,4.6124145352112675,0.4544647374393219
9907,331,4.856680145015106,0.35600320444179645
9916,357,4.800508571428572,0.2449429710068248
9923,330,4.9826350060606055,0.6244098140487888
9926,341,4.046054498533724,0.283545569403368
9938,322,4.5741313540372674,0.6570817295510784
9961,364,4.7256744835164834,0.2839134259613871
9967,191,4.9114397068062825,0.2739158879614767
10009,362,4.8248741657458565,0.639852840873293
10013,367,2.696915640326975,0.033312520095382346
10033,349,4.466426842406876,0.7897502569747693
10035,313,4.841092984025559,0.21985077905194353
10037,335,2.441329528358209,0.151511122956532
10044,361,5.005199867036011,0.31013060621727323
10060,366,4.858459278688525,0.23622979331179972
10090,370,4.929244281081082,0.2875747638628267
10096,344,2.2241731860465115,0.22623462198895256
10137,346,4.928111699421965,0.24373071365573235
10144,262,2.8926382290076336,0.046987760617584313
10152,291,4.514684975945017,0.7623334197117897
10158,324,2.977249111111111,0.49793763076992675
10167,371,4.9527976064690025,0.31996203972138054
10181,359,4.894465493036211,0.3026219088074732
10219,371,4.814112776280323,0.3174173823030324
10239,353,4.972726254957507,0.20548581558753257
10256,318,4.583250817610063,0.382020701358458
10286,372,5.011640322580645,0.21211047904630773
10310,355,4.989558332394366,0.3521268182732858
10316,352,4.616982181818182,0.677463630905051
10336,359,4.928110774373259,0.23219240825379014
10347,371,4.987720603773584,0.3320471660802842
10358,342,4.802276374269006,0.3488715344883533
10372,328,4.527098609756097,0.8950940159163953
10377,319,4.478241128526646,0.4533082302710009
10389,360,4.9624075111111114,0.36641613557607045
10397,372,4.996195032258065,0.24933274714805917
10414,364,5.073901252747253,0.2606190972020145
10421,368,4.819509434782608,0.2747106189591552
10428,212,2.6392899245283017,0.4420599160905508
10454,278,4.931191597122302,0.21645345775808877
10458,341,2.0960427917888564,0.27951820867720306
10474,205,4.782158946341464,0.38078019277677727
10490,371,4.337729315363881,0.8704212731175166
10494,322,4.6233890434782605,0.5131438777987337
10532,362,4.571782917127072,0.8358911278057671
10546,367,4.9141783324250685,0.3132034303686979
10563,323,4.029712099071207,1.389446547560321
10568,334,4.3079383233532935,0.7153351067913272
10569,325,4.766245686153846,0.24908992471897792
10571,375,5.030530773333333,0.22877468684810479
10584,242,4.926513950413224,0.41565421582166234
10604,361,4.60164988365651,0.8392720511951592
10610,341,4.257547214076246,0.880111489647903
10620,316,4.93333746835443,0.3092153210137455
10626,298,4.883145718120805,0.3900022513840577
10637,291,4.565548783505155,0.7869827203332751
10638,330,4.905637018181818,0.28366421880689285
10640,344,4.88036811627907,0.2773060349996312
10646,297,4.694148606060606,0.7380671065094642
10654,372,4.973351827956989,0.47309618325953684
10663,152,4.964692789473684,0.26626716810132073
10664,332,4.813263831325301,0.600360181421006
10678,365,4.994630334246575,0.32675130664555896
10702,272,2.728872411764706,0.7147287037690085
10709,341,4.855294686217009,0.4396435294945325
10725,351,3.2557188831908834,0.12897543435193065
10729,362,4.5897687955801105,0.5083079831660368
10733,339,4.803338053097345,0.4099551543547138
10745,256,4.9900045,0.3788605265666624
10760,367,4.697140272479564,0.33548655500793895
10766,235,4.7607755574468085,0.5168196639074176
10817,293,4.810102443686007,0.33882093450999584
10830,323,4.926044482972136,0.23310346206128837
10831,356,4.360298606741573,0.43835199169811495
10861,364,5.009023978021978,0.3300897513075504
10867,323,4.743517374613003,0.2351577157280356
10868,337,4.879044913946587,0.20262932898691163
10874,175,4.7846176457142855,0.3034698033132412
10886,363,4.996197311294766,0.3632332645377347
10910,247,4.701594558704453,0.3660905730371408
10922,369,4.847667837398373,0.25828623049770294
10924,363,5.059558303030303,0.20537509941655777
10935,364,5.0000419780219785,0.24547558687050947
10957,261,4.583213333333333,0.3529143622374656
10971,274,4.602283065693431,0.7192631371134757
10985,140,4.3273332,0.7417300713038539
11015,231,4.612401696969697,0.62547047645382
11019,296,4.4627509189189185,0.3620715911731609
11021,355,4.658507290140845,0.3740273972608582
11048,341,4.5520362932551315,0.8513946295943922
11064,346,1.3186316994219653,0.2993194309372983
11074,361,4.921055224376731,0.2506110012736807
11077,356,4.97900606741573,0.3659618183400349
11083,371,4.8691371644204855,0.4626724674723048
11086,309,4.807283521035599,0.3918450283095841
11094,351,4.911103407407408,0.23147780632955944
11106,357,4.497399260504202,0.6458478496078912
11123,210,4.6573819047619045,0.5339078064207031
11142,357,4.98675406162465,0.40212819879679923
11147,370,4.875416324324325,0.32905214010244255
11171,183,4.57055812021858,0.6008459027005604
11174,331,4.942248386706948,0.3795561374821373
11178,254,4.6674614803149606,0.2856083165852387
11223,263,4.57686016730038,0.5328621377028818
11230,188,4.853192638297872,0.3606053549410601
11244,358,4.891764067039106,0.5323966657663455
11249,330,4.2582062787878785,0.6578323859734675
11274,339,4.734519433628319,0.6490543372238013
11275,368,4.957715978260869,0.32774537146057525
11310,367,5.005483051771117,0.24542746202420937
11312,116,4.739868344827586,0.4065305787323647
11316,337,4.234775287833828,0.5295402326981089
11317,334,4.935956838323353,0.22730804441342356
11318,314,4.869235974522293,0.3213475571114466
11339,341,4.93321259824047,0.48971115488566624
11354,362,4.770708110497237,0.5817803220133146
11367,338,4.520865964497041,0.8702921713777636
11371,295,2.190676447457627,0.4597840459759969
11378,375,2.339163648,0.5355111749179007
11382,231,4.779534926406926,0.45126806993559665
11392,345,4.903989542028986,0.26686780402861765
11404,357,4.894014140056022,0.2581142142835759
11422,304,5.105575052631579,0.3700487490057007
11437,193,4.3622990673575135,0.38279137513865485
11438,247,5.001082364372469,0.23450942021201535
11441,371,4.7011628463611865,0.4402939919956992
11443,354,4.8019293785310735,0.2690280318286052
11457,302,5.00117719205298,0.22393110728063173
11474,365,4.850225906849316,0.29441935174222145
11493,319,4.40143754231975,0.7757633574611198
11500,205,3.499726048780488,1.6729049405036927
11502,321,2.2971870654205606,0.05047251572463805
11509,371,4.774703892183288,0.5018318331669988
11522,362,4.864235889502763,0.2205896328396491
11528,325,4.543347544615385,0.7770240938054699
11531,360,4.925994133333334,0.23195678469716355
11541,334,4.91351897005988,0.2587169054990571
11544,365,4.873876120547946,0.35404757685656785
11558,337,4.864694979228486,0.2717505075074817
11567,222,4.735956396396396,0.25948185977524796
11605,314,4.996818904458599,0.27371621872389745
11624,269,4.737630780669146,0.46986650221061965
11684,354,4.481086282485875,0.7870587828664356
11690,280,4.813563714285714,0.3116040607258669
11710,363,4.560375493112947,0.19909616557730989
11718,319,4.640442006269593,0.3215093628934674
11722,355,4.6305751661971835,0.5303912960748702
11736,295,4.85581033220339,0.41741721792765174
11875,364,4.905260417582418,0.30515727305669016
11880,199,1.791011175879397,0.24210050452770626
11886,301,4.457155694352159,0.8192778550190073
11912,370,2.555350681081081,0.35281496187115113
11932,358,4.185645117318436,0.9065808841648819
11955,227,4.881023929515418,0.29200171389288876
11970,317,4.765950208201892,0.2897126709143454
11995,351,4.958737891737892,0.3275803298845117
11999,295,4.26230340338983,1.0636935874757762
12018,237,4.612174447257384,0.4969856751433051
12041,109,4.881875009174312,0.24740079032848183
12070,370,4.979617708108108,0.3020206529876931
12074,306,4.724797437908497,0.45404800387753963
12088,342,4.876227274853801,0.39353031202038613
12091,366,5.05965512568306,0.38006434764762076
12099,320,4.353773299999999,0.5767085249535652
12116,367,4.900547226158038,0.39875646727038405
12126,317,4.973810725552051,0.26791625739935404
12139,328,4.800250829268292,0.440639541303481
12149,313,4.822535821086262,0.3222218647860886
12163,358,4.871732446927374,0.45135328387251145
12165,121,4.6589535867768594,0.6112826504794608
12196,214,4.524103626168224,0.422762242900569
12207,245,4.935334138775509,0.2907948347992082
12209,342,4.947176584795321,0.24880074234103836
12213,276,4.6067793913043475,0.7747829767647756
12219,260,4.8319346461538455,0.23973380346181497
12236,369,4.8922925745257455,0.2791713047650747
12242,274,4.661422102189781,0.33262574401847356
12302,341,4.493929571847508,0.7617113754993723
12317,228,4.79222649122807,0.3532226133627933
12320,248,4.501963387096774,0.92898352436092
12328,308,1.1796615584415584,0.14681783617022381
12382,347,4.890634674351585,0.37463230062956454
12403,139,4.83876471942446,0.2671716853188532
12413,301,4.615754126245847,0.5490131203493023
12416,365,4.866026147945206,0.4226709031140964
12450,333,4.642843531531532,0.8230399855241467
12458,365,5.043857468493151,0.2827080757706956
12472,254,4.8789872125984255,0.3283618908173787
12476,340,4.676374541176471,0.4063803834874264
12481,244,4.448442098360656,0.8125644154094607
12485,272,4.991562117647059,0.3035440955077607
12488,335,4.620278997014926,0.8234886655125773
12501,346,4.35200289017341,0.9070720190349523
12532,166,2.020358120481928,0.03972751480604077
12581,340,4.360725035294117,0.3038053190716434
12582,217,4.934407299539171,0.3183908093757019
12618,360,4.8333128,0.3065138302496494
12640,326,2.1434121963190185,0.08812563157903837
12656,173,4.534586219653179,0.7765775247786427
12727,371,4.721351762803234,0.41820901042838515
12739,339,4.699775362831858,0.22237139046278015
12757,336,4.888703857142858,0.26190098109447446
12777,339,4.887341734513274,0.34757940067786885
12781,372,4.988739182795698,0.4742512042678183
12813,345,4.607368417391304,0.836092558191759
12845,304,4.729115842105263,0.49085292896337357
12849,228,4.918782736842105,0.3294343626128741
12875,306,4.896061934640523,0.4766846223524256
12891,307,4.787806957654723,0.23531084396181415
12893,337,2.7632816379821956,0.577178542683841
12931,313,4.818407923322684,0.4327269109594488
12959,264,4.718615727272727,0.5351917754311745
12962,358,4.9282491620111735,0.2631390274233617
12979,353,5.047314583569404,0.24367306037064743
13047,368,4.7397889782608695,0.34745942653244516
13066,372,4.822146236559139,0.3298360424311271
13075,249,4.323450987951808,0.9012057491734587
13081,357,4.969972212885154,0.23351318381720745
13083,371,4.963721617250673,0.3570550068204938
13093,200,4.900761,0.3574099196278723
13128,363,5.098613994490358,0.24735960466193407
13149,286,5.04731434965035,0.41075551210805133
13150,371,4.896146264150944,0.3870675610944361
13174,224,4.3269961071428575,0.7682584725447755
13237,328,4.6477681463414635,0.7706283689898408
13242,355,4.887071301408451,0.3089898947417658
13256,338,1.8638698461538463,0.17382621373763513
13277,316,4.513152202531646,0.5201929543278412
13292,327,4.710146666666667,0.526874679636575
13293,358,5.017342212290503,0.25815374364089555
13321,320,4.5620121,0.6894010160119692
13333,297,4.789373494949494,0.25119404074179447
13335,351,4.712344888888889,0.4527092732808764
13339,354,4.530489740112995,0.47451132242219024
13341,330,4.422596703030303,0.46336241445489934
13365,346,4.137815722543353,0.7214224927355384
13383,327,4.822672831804281,0.3683588376086032
13396,365,4.921936284931507,0.37312709932281984
13434,364,4.807005714285714,0.23309967737312556
13461,342,4.376000561403509,0.48187657137184
13470,358,5.0498387039106145,0.30751099264247883
13494,171,4.91634049122807,0.345113544197769
13522,337,4.658301412462908,0.44508686662691005
13559,306,5.035741673202614,0.24228934926614934
13562,371,5.038782835579514,0.21411762780299293
13621,370,4.964235091891892,0.35625242839123594
13689,359,4.788283855153203,0.4392515729591729
13720,370,4.647876756756756,0.7946596534040057
13723,341,1.615803917888563,0.5730618495140911
13728,326,4.988742797546013,0.25008796694298524
13733,186,1.8315210752688171,0.9439777597734961
13746,358,4.937939061452513,0.26156811385163314
13752,267,5.071066097378277,0.29921187356829004
14419,353,4.928561631728046,0.35171550053760886
14653,108,2.1080788148148146,0.20673329281301356
14656,355,4.90615731830986,0.35558921619641903
14675,316,4.687470683544304,0.22365181963658756
14684,372,4.955833526881721,0.23197010621847372
14707,290,4.614611503448276,0.43197430783100693
14735,140,4.8824248571428575,0.6328366235291977
18283,324,2.4036155308641978,0.16843359595098736
18284,346,4.87268238150289,0.319376362539889
18305,297,4.628324121212121,0.42637211160362803
18306,301,4.802133634551495,0.23523831433083486
18313,109,4.777888440366972,0.21121582123915392
18316,365,4.76496048219178,0.4068998892462389
25881,371,3.0872097250673853,1.4731819397174777
26288,351,8.558477492877493,3.4512734172825357
