3016597 11171112
5977687 11379952
8873737 11635320
12179309 10194544
15489506 10178832
18579570 10905856
21637166 11021416
24870145 10421768
27749703 11700168
30799336 11047656
33814070 11175552
36769450 11400040
40689086 8587968
43964253 10280288
47196908 10417104
50623445 9827584
53647737 11133400
56828687 10580728
60171414 10066128
63345416 10600840
66433062 10900064
69864292 9808592
73045044 10581000
76262253 10461096
79573555 10168888
82501484 11502872
85491229 11258016
88661829 10615848
91771510 10819712
94721822 11407560
97984464 10315496
101149298 10637816
104335216 10565264
107289977 11391808
110264132 11319616
113612904 10051592
116633997 11143336
120224470 9376912
123169500 11430400
126363420 10546424
129570051 10506272
132613869 11067408
135596741 11302296
138885273 10250544
141949769 10992968
145187533 10409560
148189500 11227624
151194215 11218560
154224673 11122720
157290137 10992552
160230881 11458744
163326948 10886336
166618445 10241248
169760675 10728520
172726681 11358824
175903563 10601088
178918331 11167080
181849274 11490600
184861798 11180488
187926804 10984648
191108453 10913024
194359479 10360112
197566935 10504832
200718079 10691872
203690267 11340072
206807277 10813984
209880398 10972656
213684207 8861352
218302360 7301144
221629594 10138776
224951642 10147856
228286754 10106504
231394275 10846584
234340047 11442120
237194758 11801344
240432201 10405272
243690043 10341864
246655580 11365008
249684927 11134112
252863457 10607360
257546854 7201704
261390834 8771352
264463286 10993408
267726671 10352752
270692368 11388912
273677159 11316208
276639941 11396584
279848130 10527240
283022774 10641088
286257628 10434744
289455311 10558200
292806957 10077744
295991987 10606408
299173428 10617616
302445481 10324016
305598606 10713416
308695609 10907552
311737438 11105912
314809249 10997544
318219655 9907000
321217551 11272928
324366778 10730640
327435691 11011408
330552225 10837176
333597810 11088904
336692503 10910304
339794746 10884392
343038406 10407808
346014578 11349616
349365462 10083472
352575739 10526848
355734905 10700360
358877675 10763056
362058653 10981944
365093200 11495632
368228859 11123592
371445433 10840560
374483081 11114736
377490842 11230776
380737055 10406168
383682227 11472672
386981131 10256616
390090549 10877880
393559398 9746648
396594084 11143184
399618368 11178368
402692636 10991520
405632692 11492416
408601820 11382368
412081529 9716384
415245920 10687520
418655569 9916712
421890847 10515984
425899122 8487480
429234641 10201688
432267380 11214248
435463069 10637160
438570071 10939472
441541720 11437408
444821628 10365096
447943501 10888528
451203532 10424504
454390204 10664384
457541692 10783448
463921830 5326512
466917598 11346840
470191302 10382752
473182268 11364936
476543189 10114720
479799674 10436224
482865294 11085656
486179775 10252344
491828140 6016032
501534160 3502808
504585563 11141144
507905530 10241000
511005092 10976336
514129852 10892536
517169608 11192040
521828344 7302912
524771584 11558048
527828121 11130224
530967429 10835168
534131467 10751080
537423601 10332880
540805638 10063760
543763783 11502872
547109255 10177336
550306580 10655472
553342182 11215232
556724520 10055472
560059173 10196712
563310414 10459008
566550813 10493272
569682907 10855256
572817137 10850536
576218132 9997608
579407336 11002160
586186343 5177472
589417171 10864800
592875443 10157984
595934908 11480288
599014479 11404248
602166899 11139112
605241383 11058584
608272302 11216824
611392574 10892992
614395677 11319536
617557046 10756264
620453182 11672936
623428056 11365848
626763544 10132592
629831963 11016376
632804223 11373208
635975598 10656840
639059403 10959744
642285580 10477456
647006863 7163920
650254713 10413976
653358961 10894624
656379339 11201024
659374675 11286624
662456496 10970896
665725459 10340736
668667096 11491576
671800766 10785680
674752240 11453192
678016595 10357704
681082623 11025304
684062700 11341688
687278080 10509128
690515542 10432760
693592831 10979800
696470005 11743472
699575388 10880464
702714223 10764504
706087251 10014648
709295619 10527112
712580088 10284552
715848898 10330624
718807743 11418112
721886505 10980120
725242394 10076696
728290834 11092976
731322945 11152720
734654797 10141288
737756656 10897424
743743020 5646680
747011124 10340984
750009697 11273056
753112005 10896976
756370449 10373168
759614369 10416520
762821521 10539712
765992251 10662936
769052538 11046680
772162280 10874176
775344329 10626632
778320842 11365464
781364058 11113824
784424954 11052072
788103687 9191048
791487978 9994496
794835091 10106744
799037773 8045456
802089403 11080248
805306759 10508120
808579447 10334640
811672308 10934088
814667708 11286776
817916205 10405632
821147876 10459952
824383619 10447960
827321274 11505712
830297258 11357152
833494707 10570104
836448881 11443240
839508582 11044800
842608355 10902064
845554227 11472472
848463707 11613496
851603313 10764280
854820568 10514096
857993859 10649504
860944814 11451016
863961663 11201456
867070579 10869288
870448783 10002400
873436044 11312528
876693689 10370928
879816476 10821440
882827077 11227376
885929312 10899808
889096269 10674328
892481885 9993192
895618115 10783408
899657445 8371248
929661062 0
936570684 4886872
939533025 11404384
952424556 2621280
967741303 2206080
970912266 10656088
974005261 10924424
977202625 10566872
980155584 11441064
983377626 10482736
986569506 10584744
989552142 11324224
992649482 10905112
995625705 11348328
998636794 11215328
1003055213 7643544
1006098709 11094616
1009204890 10874800
