6511966 5074816
13152017 5072936
19794414 5200824
26273938 5211896
32738751 5176992
39248280 4761920
46325051 5003176
53059446 5153080
59597537 5311512
65940610 5218008
72397397 5037464
79085573 5011528
85802430 5115088
92385804 5005104
99113065 4842096
106063935 5219272
112511576 5200264
118981844 5204288
125448725 5055496
132105937 5023616
138805399 4965928
145582684 4976240
152349697 5266888
158744289 5301320
165093383 4964792
171872832 5044376
178542697 5048728
185208905 4935504
192028023 5386080
198278785 5117160
204856665 5102768
211454332 5190208
217940831 4863000
224862588 5162768
231383324 5279160
237761336 5016456
244471825 5224896
250918730 5305672
257268492 5375264
263536309 4992288
270289384 5231568
276732816 5222200
283189481 4963968
289977916 5222496
296428452 5359464
302714102 5209192
309184102 5381472
315447245 5314336
321790195 5298376
328150901 5252136
334566813 5353752
340860849 5198952
347343849 4897136
354227263 4688016
361417745 5119912
367997620 5149504
374537747 5015968
381249652 4625432
388528513 5323080
394854038 5074400
401490934 5214432
407950364 5414168
414173284 5139928
420731087 4991720
427482373 4947968
434285983 4869456
441416428 5083024
448043360 5037768
454731594 5022296
461439846 5218424
467896458 4805448
474908318 5058656
481570310 4963384
488361450 5030448
495064691 5236448
501502109 5159320
508037425 5021432
514755601 4962944
521548273 5371440
527821338 5386088
534079306 4753640
541169841 4947320
547979473 5372680
554249429 5344808
560553145 4994816
567301553 4734696
574425384 5053528
581097115 4986840
587860603 4904296
594753737 5292176
601136596 5186232
607649361 5286064
614038047 5346584
620355961 5207472
626842961 5440936
633051530 5210216
639535910 4427096
647165303 4981320
653945579 5331992
660278217 5021088
667005573 5026872
673726025 5150856
680284477 5206096
686773340 5400680
693024167 5267720
699432038 5091552
706061169 5100448
712680919 5305376
719045584 5309496
725407414 4564600
732808215 4686224
740016729 5313304
746374490 4892656
753278865 4934448
760124764 5234536
766578488 5041176
773279752 5242200
779724060 5317928
786077447 5094848
792710632 4501504
800217100 4906136
807108722 5000800
813867720 5282120
820266947 5429376
826491057 4605032
833825305 4977376
840610443 5049560
847297078 4989096
854064116 5012576
860799054 4963024
867605143 5079680
874254853 5103272
880875605 4989112
887648659 4726848
894798101 4509056
902293810 4848784
909263088 4966216
916066379 4723168
923218588 5244832
929659223 5183424
936176962 5039408
942879598 4997216
949641238 5236344
956094917 5173784
962628667 4874560
969567917 4615424
977136739 4842880
984339890 4786960
991626302 4276816
999779439 4710056
1007182219 4895224
1014079273 4893432
1020982301 4943080
1027816229 4872264
1034750606 5352320
1041065563 5034384
1047784853 5067032
1054462913 5129840
1061055017 4944496
1067892221 5349712
1074208607 5261176
1080630808 4903224
1087523355 4936264
1094372702 4723472
1101532574 5048000
1108230775 4934008
1115081782 4680480
1122350966 4987160
1129172516 5062464
1135892878 5219120
1142409278 5251080
1148882860 5215912
1155400095 4712616
1162612431 5190672
1169160293 5053888
1175885183 4708752
1183103694 5317192
1189497399 4965888
1196342617 4808088
1203410742 5251608
1209881881 5116240
1216524234 5235480
1223015310 5172360
1229586600 5295552
1236005733 5141912
1242616665 4695176
1249856541 5291208
1256280415 4761288
1263419690 4715384
1270629025 5056696
1277349894 5436688
1283600834 5284984
1290030600 5333120
1296402246 4856872
1303397788 5349656
1309750536 5324520
1316135192 5081256
1322825691 4808312
1329896730 5330240
1336280657 4935864
1343176423 5279016
1349621007 5189096
1356177624 5335280
1362554487 5235440
1369052705 5104256
1375717363 5105448
1382380815 5330000
1388762602 5098448
1395434594 5169360
1402015137 5042032
1408767211 4934864
1415665916 5166536
1422253694 4912240
1429180707 4975648
1436024289 5092640
1442713226 5103208
1449384507 4734400
1456568313 5000552
1463368065 4910456
1470293265 5094664
1476966612 5114184
1483613552 5222760
1490124008 5350440
1496478962 4785680
1503811066 4912400
1510955870 4854080
1518187372 4801200
1525504102 4864464
1532724529 4912432
1539873954 4877240
1547073751 4653960
1554619917 4822136
1561903815 4724456
1569098848 5356800
1575446276 5261248
1581906544 4797944
1588990651 5195448
1595535708 5306384
1601906606 4920208
1608777895 4978032
1615570122 5104856
1622190701 5329928
1628532782 5084456
1635181300 5100528
1641806721 5293568
1648191535 5308824
1654558692 5004608
1661317172 4980712
1668107974 5183272
1674633755 4915416
1681514481 5309800
1687885665 5247720
1694327935 5144304
1700900317 5255032
1707332827 5291600
1713721069 4935048
1720569787 4993112
1727337787 4986672
1734118099 5347720
1740439278 5188560
1746953439 4937928
1753796556 5248424
1760231944 5022528
1766959230 4967256
1773761380 5152232
1780319318 5340112
1786646527 5048936
1793336979 5070752
1799997697 5076096
1806652276 5182504
1813169768 5078496
1819820431 4776712
1826890423 5283080
1833285254 5016264
1840024361 5350744
1846344278 5217432
1852825680 5096024
1859461877 5318680
1865814698 4989368
1872582441 5266144
1878995921 5077272
1885650920 4773088
1892733149 5146952
1899300738 4974024
1906095871 5255288
1912528409 5062392
1919204252 5333104
1925543105 5316744
1931900448 5280056
1938300063 5355272
1944612058 5223704
1951084337 5087200
1957730060 5185720
1964251016 5240808
1970703628 5143656
1977280549 5057816
1983968381 4728880
1991122126 5281272
1997524252 5129080
2004118269 5084064
2010772084 5272648
2017184890 5183736
2023707750 5021224
2030440842 5099016
2037073889 5251832
2043513086 5067384
2050184850 5076032
2056844413 4852496
2063810448 5235064
2070267464 5245936
2076711860 5283384
2083109241 5056592
2089794037 5304032
2096166052 5096064
2102799665 5295520
2109181242 5269008
2115594951 4881096
2122518889 4720840
2129676352 5165760
2136218818 5068056
2142893270 5301456
2149267257 5136024
2155847254 5289912
2162235468 5256680
2168663802 5394248
2174927902 5120552
2181527476 5268528
2187940700 4893032
2194848776 5232424
2201308773 5052784
2208000876 5442560
2214212130 5270336
2220631669 4845296
2227611474 5229624
2234077372 5116040
2240683516 5289040
2247068470 5338112
2253392921 5085880
2260032177 5259232
2266451767 4843376
2273426998 5057240
2280106570 5094888
2286738278 5326200
2293083414 5248600
2299521774 5216072
2305999840 5171808
2312533345 4988840
2319306299 4918800
2326175076 5316888
2332529358 5225528
2338993944 4807264
2346019931 4631456
2353314676 5023024
2360038913 4996544
2366798953 5213344
2373277522 4747160
2380391320 5257456
2386815032 5106400
2393427594 5341136
