unit_id,dtime,fetch_time,bytes_total,bytes_sec
8887,2021-01-10 09:56:48,6619750,4220464,637556
8887,2021-01-10 11:56:45,6364665,4220872,663172
8887,2021-01-10 13:56:39,6361830,4222269,663687
8887,2021-01-10 15:56:37,7400801,4222717,570575
8887,2021-01-10 17:56:35,7208514,4222593,585778
8887,2021-01-10 19:58:26,6357761,4222593,664163
8887,2021-01-10 21:56:28,6904375,4222593,611582
8887,2021-01-10 23:56:23,6845899,4222593,616806
8887,2021-01-11 01:56:16,6453724,4222787,654317
8887,2021-01-11 04:00:14,6701264,4222787,630147
8887,2021-01-11 05:56:10,6444308,4222800,655275
8887,2021-01-11 07:56:06,6353387,4223362,664741
8887,2021-01-11 09:56:01,6633185,4224384,636856
8887,2021-01-11 11:57:53,7506468,4223802,562688
8887,2021-01-11 13:56:54,6891622,4226406,613267
8887,2021-01-11 15:56:50,6758998,4225053,625100
8887,2021-01-11 17:56:46,6399227,4225188,660265
8887,2021-01-11 19:58:37,6224110,4224133,678672
8887,2021-01-11 21:56:39,7334248,4221806,575629
8887,2021-01-11 23:56:33,6785138,4221526,622172
8887,2021-01-12 01:59:18,6686635,4220573,631195
8887,2021-01-12 04:01:54,6767038,4220181,623637
8887,2021-01-12 05:56:22,6734938,4219925,626572
8887,2021-01-12 07:56:17,6806089,4222351,620378
8887,2021-01-12 09:56:14,6649710,4222303,634960
8887,2021-01-12 11:58:05,6620752,4223442,637909
8887,2021-01-12 13:56:06,6773054,4223941,623639
8887,2021-01-12 15:56:04,7149442,4224295,590856
8887,2021-01-12 17:55:58,7495709,4224822,563632
8887,2021-01-12 19:58:49,6969278,4224066,606098
8887,2021-01-12 21:56:55,6803291,4223333,620777
8887,2021-01-12 23:56:46,7152209,4222639,590396
8887,2021-01-13 01:56:51,6440635,4222512,655604
8887,2021-01-13 03:59:48,6517739,4223027,647928
8887,2021-01-13 05:56:33,6702636,4222170,629926
8887,2021-01-13 07:56:31,6761640,4223672,624652
8887,2021-01-13 09:56:27,6453679,4224216,654543
8887,2021-01-13 11:56:21,6533750,4225528,646723
8887,2021-01-13 13:56:17,6939250,4228228,609320
8887,2021-01-13 15:56:14,7568822,4366667,576928
8887,2021-01-13 17:56:10,7203151,4360501,605360
8887,2021-01-13 19:58:02,7286412,4359974,598370
8887,2021-01-13 21:56:03,8153137,4358686,534602
8887,2021-01-13 23:55:59,7402780,4358443,588757
8887,2021-01-14 01:56:54,6897054,4220333,611903
8887,2021-01-14 03:59:38,6903028,4222439,611679
8887,2021-01-14 05:56:47,6833928,4222582,617885
8887,2021-01-14 07:56:40,6934377,4223267,609033
8887,2021-01-14 09:56:38,6314957,4224961,669040
8887,2021-01-14 11:56:33,6719290,4228441,629298
8887,2021-01-14 13:56:29,6678060,4229746,633379
8887,2021-01-14 19:58:12,6592104,4227059,641230
8887,2021-01-14 21:56:12,6837204,4225821,618062
8887,2021-01-14 23:56:09,6316386,4223861,668714
8887,2021-01-15 01:56:05,6422201,4223545,657647
8887,2021-01-15 04:00:11,6892547,4224466,612903
8887,2021-01-15 05:56:13,6849347,4226276,617033
8887,2021-01-15 07:57:13,7159872,4227437,590434
8887,2021-01-15 09:56:48,6698201,4226566,631000
8887,2021-01-15 11:56:47,6851007,4225371,616751
8887,2021-01-15 13:56:43,7269184,4252910,585060
8887,2021-01-15 15:56:49,6821550,4252521,623395
8887,2021-01-15 17:56:50,6720362,4252700,632808
8887,2021-01-15 19:58:29,6516400,4251237,652390
8887,2021-01-15 21:56:24,6473582,4249167,656385
8887,2021-01-15 23:56:21,6517235,4249171,651989
8887,2021-01-16 01:56:28,7212336,4248622,589077
8887,2021-01-16 03:58:57,6547862,4248481,648834
8887,2021-01-16 05:56:08,6724890,4248356,631736
8887,2021-01-16 07:56:04,7218511,4248774,588594
8887,2021-01-16 11:57:51,6393705,4249572,664649
8887,2021-01-16 13:56:53,6845218,4249078,620736
8887,2021-01-16 15:56:48,7068125,4248026,601011
8887,2021-01-16 17:56:42,6471139,4247989,656451
8887,2021-01-16 19:58:35,6642353,4247989,639530
8887,2021-01-16 21:56:35,6491076,4247989,654435
8887,2021-01-16 23:56:31,6571290,4248637,646545
8887,2021-01-17 01:56:26,6419133,4249109,661944
8887,2021-01-17 03:59:09,6610932,4249109,642739
8887,2021-01-17 07:56:16,7239876,4249064,586897
8887,2021-01-17 09:56:10,6423874,4248758,661401
8887,2021-01-17 11:58:02,7139275,4249020,595161
8887,2021-01-17 13:56:02,7209335,4249349,589423
8887,2021-01-17 15:55:57,6720869,4248178,632087
8887,2021-01-17 17:56:54,6250940,4248052,679586
8887,2021-01-17 19:58:46,6429766,4247653,660623
8887,2021-01-17 21:56:52,6371646,4247595,666640
8887,2021-01-17 23:57:03,6995542,4247061,607109
8887,2021-01-18 01:56:38,6352748,4248132,668707
8887,2021-01-18 03:59:27,6384656,4249404,665565
8887,2021-01-18 05:56:32,6690499,4249518,635157
8887,2021-01-18 07:56:25,7071039,4249974,601039
8887,2021-01-18 09:56:20,6383927,4253487,666280
8887,2021-01-18 11:56:17,6895766,4254571,616983
8887,2021-01-18 13:56:12,6444584,4252635,659877
8887,2021-01-18 15:56:14,6556617,4252869,648637
8887,2021-01-18 17:56:15,6376863,4252794,666910
8887,2021-01-18 19:56:00,6498218,4252632,654430
8887,2021-01-18 21:56:03,6664658,4252266,638032
8887,2021-01-18 23:56:52,6663452,4252493,638181
8887,2021-01-19 01:56:53,6381787,4251869,666250
8887,2021-01-19 03:59:40,6671992,4252104,637306
8887,2021-01-19 05:56:39,6580543,4252154,646170
8887,2021-01-19 07:56:36,6752074,4255524,630254
8887,2021-01-19 09:56:32,6898705,4255523,616858
8887,2021-01-19 11:56:28,6587778,4254503,645817
8887,2021-01-19 13:56:25,6927013,4253398,614030
8887,2021-01-19 15:56:21,6843582,4256407,621956
8887,2021-01-19 17:56:17,6688937,4258048,636580
8887,2021-01-19 19:56:59,6671281,4255623,637901
8887,2021-01-19 21:56:41,7183806,4251379,591800
8887,2021-01-19 23:56:38,6799752,4250315,625069
8887,2021-01-20 01:56:00,6925200,4250743,613807
8887,2021-01-20 03:58:46,6673347,4249813,636833
8887,2021-01-20 05:56:51,6646940,4249212,639273
8887,2021-01-20 07:56:47,6510456,4250321,652845
8887,2021-01-20 09:56:42,6354954,4250230,668805
8887,2021-01-20 11:56:40,7332104,4386145,598210
8887,2021-01-20 13:56:36,7144804,4387267,614050
8887,2021-01-20 15:56:32,7231502,4387789,606760
8887,2021-01-20 17:57:04,7316730,4391137,600150
8887,2021-01-20 19:58:34,7220427,4390445,608058
8887,2021-01-20 21:56:55,7149425,4390138,614054
8887,2021-01-20 23:56:35,7199797,4389396,609655
8887,2021-01-21 01:56:49,7546166,4389945,581745
8887,2021-01-21 03:59:02,7283898,4390499,602767
8887,2021-01-21 05:56:04,7195033,4249080,590557
8887,2021-01-21 07:55:56,6347428,4250244,669600
8887,2021-01-21 09:56:53,6460268,4248638,657656
8887,2021-01-21 11:56:49,7084107,4248644,599743
8887,2021-01-21 13:56:44,6545057,4250566,649431
8887,2021-01-21 15:56:40,6370898,4225804,663298
8887,2021-01-21 17:57:09,6871289,4226025,615026
8887,2021-01-21 19:58:55,6792227,4226497,622254
8887,2021-01-21 21:56:30,6620579,4224644,638107
8887,2021-01-21 23:56:25,6342081,4225360,666241
8887,2021-01-22 01:56:21,6648518,4225518,635557
8887,2021-01-22 03:59:02,6625421,4224147,637566
8887,2021-01-22 05:56:13,6384814,4224810,661696
8887,2021-01-22 07:56:04,6367157,4225269,663603
8887,2021-01-22 09:56:01,6758480,4227948,625576
8887,2021-01-22 11:57:53,6790802,4227880,622589
8887,2021-01-22 13:56:53,6525781,4228113,647909
8887,2021-01-22 15:57:01,6880726,4227706,614427
8887,2021-01-22 17:56:45,6371184,4228715,663725
8887,2021-01-22 19:58:37,6442270,4225904,655965
8887,2021-01-22 21:56:38,6572382,4226295,643038
8887,2021-01-22 23:56:35,6432510,4225387,656879
8887,2021-01-23 01:56:29,6388242,4225506,661450
8887,2021-01-23 03:59:24,6848718,4224848,616881
8887,2021-01-23 05:56:22,6768000,4224177,624139
8887,2021-01-23 07:56:18,6780312,4226403,623334
8887,2021-01-23 09:56:16,6321179,4225487,668465
8887,2021-01-23 11:58:05,6514161,4224890,648570
8887,2021-01-23 13:56:05,6843117,4223856,617241
8887,2021-01-23 15:56:04,6435388,4221960,656053
8887,2021-01-23 17:55:59,6727286,4223503,627816
8887,2021-01-23 19:58:51,6802150,4223503,620907
8887,2021-01-23 21:56:51,6557938,4223503,644029
8887,2021-01-23 23:56:43,6327209,4223503,667514
8887,2021-01-24 01:56:43,6690452,4222463,631117
8887,2021-01-24 03:59:33,6660718,4221857,633844
8887,2021-01-24 05:56:34,6654579,4222413,634512
8887,2021-01-24 07:56:29,6517492,4222119,647813
8887,2021-01-24 09:56:25,6650663,4221922,634812
8887,2021-01-24 11:58:19,7069992,4221421,597089
8887,2021-01-24 13:56:16,6394831,4223053,660385
8887,2021-01-24 15:56:13,6739107,4225648,627033
8887,2021-01-24 19:58:00,6319917,4227036,668843
8887,2021-01-24 21:56:17,6481402,4227036,652179
8887,2021-01-24 23:55:58,6636197,4227280,637003
8887,2021-01-25 01:56:59,6352821,4223582,664835
8887,2021-01-25 03:57:42,6767743,4220848,623671
8887,2021-01-25 05:56:45,6413480,4221793,658268
8887,2021-01-25 07:56:43,6654999,4223661,634659
8887,2021-01-25 09:56:37,7082229,4225519,596636
8887,2021-01-25 11:56:33,6567589,4225387,643369
8887,2021-01-25 13:56:28,6795133,4224898,621753
8887,2021-01-25 15:56:24,6432538,4225606,656911
8887,2021-01-25 17:56:21,6675843,4224468,632799
8887,2021-01-25 19:58:13,6338853,4225722,666638
8887,2021-01-25 21:56:11,6357343,4225051,664593
8887,2021-01-25 23:56:08,6399615,4223797,660007
8887,2021-01-26 01:56:04,6311995,4225310,669409
8887,2021-01-26 03:58:58,6472279,4226163,652963
8887,2021-01-26 05:55:58,6645723,4226020,635900
8887,2021-01-26 07:56:53,6520956,4226986,648215
8887,2021-01-26 09:56:49,6452612,4227114,655101
8887,2021-01-26 11:58:41,6576921,4228683,642957
8887,2021-01-26 13:56:41,6687832,4228228,632227
8887,2021-01-26 15:56:38,7153745,4228657,591110
8887,2021-01-26 17:56:32,6402126,4226424,660159
8887,2021-01-26 19:58:55,6594017,4227656,641135
8887,2021-01-26 23:56:21,6653815,4228553,635508
8887,2021-01-27 01:56:17,6412806,4226563,659081
8887,2021-01-27 03:59:05,6522860,4226604,647967
8887,2021-01-27 05:56:11,6733092,4226046,627653
8887,2021-01-27 07:56:05,6633047,4227758,637377
8887,2021-01-27 09:56:00,6439197,4227202,656479
8887,2021-01-27 11:57:53,6671764,4226052,633423
8887,2021-01-27 13:56:55,6659563,4225520,634504
8887,2021-01-27 15:56:51,6966035,4225335,606562
8887,2021-01-27 17:56:45,6457016,4225363,654383
8887,2021-01-27 19:58:37,6444396,4225867,655742
8887,2021-01-27 21:56:36,6397381,4224979,660423
8887,2021-01-27 23:56:32,6684796,4225287,632074
8887,2021-01-28 01:56:27,6372015,4224674,663004
8887,2021-01-28 03:59:08,6633613,4225667,637008
8887,2021-01-28 05:56:20,6381577,4224226,661940
8887,2021-01-28 07:56:16,6413709,4224241,658626
8887,2021-01-28 09:56:13,6923938,4224555,610137
8887,2021-01-28 11:58:05,7157463,4223658,590105
8887,2021-01-28 13:56:05,6542466,4224603,645720
8887,2021-01-28 15:56:19,6674452,4228316,633507
8887,2021-01-28 19:58:50,6373987,4223930,662682
8887,2021-01-28 21:56:56,6579997,4224380,642003
8887,2021-01-28 23:56:47,6388214,4224139,661239
8887,2021-01-29 01:56:43,6428334,4223964,657085
8887,2021-01-29 03:59:36,6264100,4223769,674281
8887,2021-01-29 05:56:51,6599574,4224187,640069
8887,2021-01-29 07:56:31,6413224,4223536,658566
8887,2021-01-29 09:56:24,6908076,4225184,611629
8887,2021-01-29 11:58:16,6459997,4225181,654053
8887,2021-01-29 13:56:15,6692103,4226722,631598
8887,2021-01-29 15:56:12,6211254,4225645,680320
8887,2021-01-29 17:56:08,6419539,4229141,658792
8887,2021-01-29 19:58:00,6979805,4227407,605662
8887,2021-01-29 21:56:17,6465898,4226780,653703
8887,2021-01-29 23:56:55,6606144,4224664,639505
8887,2021-01-30 01:57:42,6384954,4221290,661130
8887,2021-01-30 03:59:43,6324451,4220084,667264
8887,2021-01-30 05:56:44,6639256,4220808,635735
8887,2021-01-30 07:56:39,6419590,4220270,657404
8887,2021-01-30 09:56:36,6975231,4222961,605422
8887,2021-01-30 11:58:28,6679572,4222528,632155
8887,2021-01-30 13:56:28,6631708,4223480,636861
8887,2021-01-30 15:56:25,6345136,4224435,665775
8887,2021-01-30 17:56:18,6438360,4224051,656075
8887,2021-01-30 19:58:12,6478066,4223760,652009
8887,2021-01-30 21:56:13,6533505,4223760,646476
8887,2021-01-30 23:56:07,6772954,4223650,623605
8887,2021-01-31 01:56:03,6868777,4223270,614850
8887,2021-01-31 03:58:42,6354282,4223127,664611
8887,2021-01-31 05:56:55,6464586,4222613,653191
8887,2021-01-31 07:56:51,7025987,4221977,600908
8887,2021-01-31 09:56:47,7294745,4223166,578932
8887,2021-01-31 11:58:38,6724237,4222004,627878
8887,2021-01-31 13:56:39,6760040,4222107,624568
8887,2021-01-31 15:56:35,6478569,4221881,651668
8887,2021-01-31 17:56:31,7113798,4221294,593395
8887,2021-01-31 19:58:22,6423712,4221550,657182
8887,2021-01-31 21:56:25,6612562,4220804,638300
8887,2021-01-31 23:56:19,6322995,4221499,667642
